,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
6533,50000,47927,50421,17637,17680,18091,18750,4090,0,633,696,1000,1000,1
6534,30000,24524,25546,28820,28538,28208,29326,1426,3700,718,1500,1500,3000,1
6535,50000,44258,28040,27935,51904,24147,24425,2489,1384,841,1013,819,15154,0
6536,60000,40351,41387,42117,41140,42110,42988,2000,1685,0,1655,1707,1718,1
6537,180000,4745,5765,6631,8386,8109,8820,1257,1123,1878,0,1000,0,0
6538,130000,122486,116437,112881,96191,88934,90633,6013,4911,3533,3301,3607,5516,1
6539,710000,0,0,0,0,0,0,0,0,0,0,0,0,0
6540,50000,36665,40362,39441,41318,13996,14974,4626,0,3003,0,1206,0,1
6541,20000,8476,10187,9885,11398,12208,11869,2000,0,2000,1000,0,1200,1
6542,20000,10534,8864,6741,3820,16945,17509,1300,1305,500,13500,1000,1500,0
6543,70000,138681,70341,23755,23835,25221,25780,3500,1508,588,1500,700,470,0
6544,30000,25490,26494,27534,28177,28399,28655,1432,1472,1447,1001,1030,1059,1
6545,100000,32186,32949,33680,34419,37782,76185,2000,2000,2000,4500,40000,3000,0
6546,400000,6389,59407,26616,15333,9995,4175,59570,1105,10021,51,4735,1733,0
6547,130000,1176,0,41,1062,-201,-201,0,41,1021,0,0,0,1
6548,230000,2329,1894,2528,1865,1496,1873,1894,2532,1865,1496,1873,0,0
6549,240000,2276,3188,454,2500,0,0,1000,454,2500,0,0,0,0
6550,200000,16093,11163,11657,9423,9726,11070,11197,11657,9423,9726,11070,7976,0
6551,290000,1092,1335,1222,1513,2661,2436,1335,1222,1513,2661,2436,37015,0
6552,100000,98803,101103,93566,90339,66222,66871,4035,4098,4213,3106,4000,4000,1
6553,180000,316,316,316,316,316,316,316,316,316,316,316,316,0
6554,80000,76992,73036,17576,5616,25439,25833,2000,1000,4554,21000,1000,1000,0
6555,30000,14773,14252,13738,15424,14881,15894,0,0,2226,0,1406,0,1
6556,460000,282944,288729,295114,299739,304319,299400,12000,12500,11000,11000,0,27000,1
6557,20000,6643,7872,9077,10989,10529,10213,1500,1500,2225,0,0,202,1
6558,200000,6750,4501,6360,2620,5900,37084,5007,7096,2620,6000,17703,4914,1
6559,30000,4180,390,0,780,0,0,390,0,780,0,0,0,0
6560,200000,780,0,780,387,-3,4540,0,780,387,0,4543,1386,0
6561,60000,31462,31499,16773,11568,9727,3832,6037,5084,6000,4000,3832,3065,0
6562,140000,20923,19713,19385,19244,17185,36377,1633,1600,800,1753,20000,938,0
6563,70000,70476,68539,69520,51605,50311,50729,2700,3500,2000,2000,2500,2500,0
6564,20000,8586,10041,10571,10995,11169,11979,1600,1000,600,500,1000,500,0
6565,20000,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,0
6566,420000,3581,16629,33433,28468,35669,23317,16647,33595,16000,36625,23317,23983,0
6567,150000,21724,23168,23320,24085,24149,3323,2100,1200,965,64,509,8399,0
6568,200000,12842,9490,6955,28300,13227,11202,13805,6797,28314,13291,11258,11912,1
6569,150000,150311,138240,138887,144170,149970,145262,5500,3400,5883,5800,2905,2799,1
6570,80000,73233,74853,76408,77435,79187,79696,3400,3400,2900,3045,6000,0,0
6571,130000,44826,40650,0,0,0,0,1092,0,0,0,0,0,0
6572,120000,0,106257,108360,109121,109061,112079,106257,5400,4000,3944,4817,8892,1
6573,80000,19073,16106,57525,54990,52458,54093,3895,50000,2000,2000,2344,1235,0
6574,50000,0,0,0,0,0,0,0,0,0,0,0,0,0
6575,120000,41439,42455,44872,45636,46388,47398,2000,3400,1800,1800,1900,2059,1
6576,150000,164576,160500,170405,176048,161874,144124,0,14000,10048,0,5118,4517,1
6577,50000,17453,7802,22214,4985,6551,7117,8338,22232,4985,6551,5000,5000,0
6578,90000,3268,6745,3402,8652,5381,7190,6745,1131,5381,4,7190,0,1
6579,390000,73,10925,0,0,0,0,10952,0,0,0,0,0,1
6580,90000,2542,3556,4490,0,0,0,1066,1000,0,0,0,0,1
6581,50000,19410,22085,23435,22765,22990,23369,3000,2000,0,900,900,1006,1
6582,100000,94453,95860,67782,-2618,95748,101299,3320,5000,0,100000,7186,0,0
6583,50000,44332,25913,19057,18788,18108,15256,8802,1500,2000,1000,2000,2000,0
6584,310000,500,0,0,0,0,0,0,0,0,0,0,0,0
6585,240000,10767,144915,142909,143531,144893,144121,140013,5206,5008,6011,5250,5033,0
6586,60000,3075,59808,58058,59679,5575,1733,61058,2186,5667,1200,2000,0,1
6587,240000,-11,3919,-23,-23,7859,-2,3930,0,0,7882,0,805,0
6588,10000,7019,6760,8882,8520,8694,8871,0,2400,0,174,177,181,1
6589,380000,167061,158903,275057,156348,153778,139177,6000,6010,5209,5000,5000,4000,0
6590,270000,0,10193,69553,18607,0,0,10193,70213,19008,399,0,0,0
6591,10000,8803,10926,10425,9919,9825,10581,2620,0,0,400,1100,0,1
6592,340000,338272,339191,325675,285417,284834,284549,15000,15000,15000,12000,12500,11000,0
6593,210000,161159,165071,173443,179686,197458,138218,8000,13000,10000,20000,7000,7000,0
6594,50000,8014,7668,7081,5738,6461,4822,1200,1000,91,11283,0,1000,0
6595,120000,52623,51208,57538,56019,60135,61298,0,7200,0,5200,2300,0,0
6596,280000,271276,275970,280276,188923,192333,195774,16991,10447,6006,6006,6147,5001,1
6597,50000,39753,40701,41342,41424,41182,41187,2000,2000,2000,1600,2000,2000,1
6598,20000,18769,21349,20732,19946,19546,19546,3186,0,0,0,0,0,1
6599,80000,27560,22441,19960,6199,5623,6880,1701,2000,2000,1000,2000,3000,0
6600,80000,9782,11620,14415,16177,16582,16178,2001,3000,2000,800,0,600,0
6601,50000,57396,58941,60630,53662,20229,19044,2500,3000,5064,1000,840,1000,1
6602,200000,80833,79100,70764,71629,70805,70718,3315,3088,2572,2559,2526,2620,0
6603,530000,439330,407763,364298,345867,346676,352736,17045,14089,11962,11763,12557,12496,0
6604,80000,41630,48893,47831,57000,55489,57450,8000,0,10000,0,3000,2500,1
6605,280000,191493,187913,169223,153063,133490,130377,1000,7600,5949,6000,5200,5117,0
6606,320000,1345,5458,9572,3826,737,3865,5458,9579,3826,737,3865,300,0
6607,240000,2077,1588,41513,10657,7893,5347,0,41000,10657,0,5041,9190,1
6608,340000,132749,134235,128079,64598,12014,710,5290,6706,3003,241,712,43974,0
6609,110000,105102,107388,106805,107608,108643,109689,5289,3875,3830,4000,4000,5000,1
6610,140000,142044,142087,255846,140057,100177,100873,6100,5528,4500,3500,4000,4000,1
6611,150000,0,258,44476,18547,32581,95780,258,44476,18547,17000,95780,99983,1
6612,140000,85119,86901,89583,90432,92332,94197,3153,4126,3231,3351,3400,3494,1
6613,70000,67573,68884,70511,48772,27026,26056,3000,3500,0,2200,0,1000,1
6614,380000,381530,385605,257188,145505,142529,229320,32640,18077,12005,10028,28888,25000,0
6615,220000,217800,189016,137788,106713,96588,22743,7261,5170,4054,4500,1225,110000,0
6616,20000,19481,18756,-3744,17105,17250,0,0,0,21200,345,0,0,1
6617,200000,48492,49934,24753,123439,132269,129224,20294,24891,125171,17816,26269,4349,1
6618,50000,49559,49548,50148,48910,29848,26159,1100,1700,1500,1000,1000,1300,1
6619,360000,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,10000,6798,8055,7803,8623,9527,9780,1500,0,1100,1000,504,0,1
6621,50000,45717,47974,49837,50807,49947,50424,3000,3000,2000,0,5000,0,0
6622,20000,5705,6715,7736,8745,9394,9101,1266,1287,1296,945,0,481,1
6623,150000,139172,141401,137320,138016,144084,136604,6022,5022,5100,10500,0,10000,0
6624,500000,91718,93338,96781,98274,100528,102748,4000,5000,4000,4000,4091,6169,0
6625,360000,132250,132655,135959,139796,143642,147418,5000,5000,5000,5000,5000,5000,0
6626,20000,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,0
6627,60000,50806,50980,51874,51808,16941,17295,2000,2100,1400,600,1000,1000,1
6628,30000,28118,29266,28829,15762,0,0,2000,1209,700,0,0,0,0
6629,300000,0,0,0,0,0,0,0,0,0,0,0,0,1
6630,290000,20807,99860,100000,3015,23473,1448,80000,3000,3015,23473,1148,4900,0
6631,280000,4792,3410,2295,3105,582,14013,3410,2295,3105,582,14013,4240,0
6632,20000,14034,13524,14983,16197,18932,18271,0,2000,1780,3000,0,0,1
6633,20000,6218,6959,8635,8350,9063,8771,1000,1800,0,1000,0,1000,1
6634,100000,31373,32155,32331,29035,19576,33825,1602,1451,4,41,34938,292,0
6635,500000,141323,143548,146487,139155,142337,145411,5000,5015,5000,5000,5000,5000,0
6636,50000,16094,18961,20857,20229,19623,19878,3155,2500,0,0,707,713,1
6637,20000,3417,-802,-1282,1718,1238,1831,4,0,3000,0,1831,1500,1
6638,220000,4935,3796,5227,2291,4739,1640,3796,5227,2293,4739,1640,3012,0
6639,130000,1048,1048,1048,1048,390,390,1048,1048,1048,390,390,390,0
6640,20000,17593,38478,19703,19697,17303,1554,1472,1400,394,346,31,0,0
6641,200000,2393,183,4847,20183,24815,24248,0,4872,20183,5000,0,1000,0
6642,230000,0,0,0,0,0,0,0,0,0,0,0,0,1
6643,90000,65521,63869,65212,66627,70652,69397,0,2368,2500,5140,0,2600,1
6644,30000,28191,27166,17769,18107,18541,4770,1600,1300,1000,1200,2000,1000,0
6645,200000,146206,150404,154977,157166,160870,164101,5404,5854,5000,5000,4600,5000,0
6646,360000,0,0,0,0,0,0,0,0,0,0,0,0,1
6647,470000,169260,161760,154424,147137,138240,125866,6600,6170,5100,4726,4555,4375,0
6648,600000,22921,11441,23471,30871,17314,10000,11444,23537,31171,17348,10000,10000,0
6649,50000,58102,59011,56272,53663,51507,50616,2500,2500,2000,2000,3200,2000,0
6650,50000,350,350,400,1695,12645,12584,350,400,1695,11300,485,2400,0
6651,50000,45390,46210,46549,20084,20264,19064,2321,1660,3000,1004,1003,627,0
6652,50000,46666,47606,48350,48786,49277,50151,2100,2200,2000,2000,1755,1804,1
6653,120000,58908,53306,50104,43957,43401,37371,1000,3000,0,5000,0,31000,1
6654,30000,25615,26950,27899,29614,30127,29646,1751,1700,2500,1000,2000,4034,0
6655,50000,14497,13975,25731,26112,26548,25970,0,12000,1100,1000,0,2500,0
6656,210000,108491,111046,110716,97168,94524,96777,5800,3700,3505,3400,3769,3229,0
6657,20000,18596,19245,19744,14999,15121,19283,1342,1231,524,741,5000,1000,0
6658,110000,24178,25270,24669,26738,27201,26723,1700,0,2700,1100,0,875,1
6659,50000,18471,19483,19431,19307,19361,19738,1329,1307,683,857,856,834,0
6660,60000,29295,30321,31018,32193,34213,35002,1800,1500,2000,2700,1500,0,0
6661,140000,38661,42699,41739,43730,45687,46796,5000,0,3000,3000,2000,4093,1
6662,160000,163982,161499,154469,121367,119910,117993,6150,5540,4205,4300,4500,4300,0
6663,70000,69997,41409,31450,29592,29703,19582,1700,3018,3338,3000,717,595,0
6664,50000,50302,49440,49891,20503,20159,20268,2100,1793,700,731,735,616,0
6665,360000,18186,7954,11609,10070,5079,4086,9548,11624,10070,5079,4086,1190,0
6666,60000,0,724,0,785,0,0,724,0,785,0,0,0,0
6667,50000,50262,51040,35046,28893,28772,27521,2009,5,1200,2000,1100,3405,0
6668,80000,1662,3347,4140,3920,0,0,2427,1000,0,0,0,0,1
6669,50000,35145,36275,37150,0,0,0,2000,1871,0,0,0,0,0
6670,100000,77346,75513,77147,78200,78393,72214,0,3451,3000,2841,2620,2500,1
6671,110000,84965,85007,84965,79625,79370,81134,3280,2913,2790,2851,3053,2458,0
6672,80000,36444,33840,31768,28223,25557,18220,3015,4012,1013,2010,655,1007,0
6673,200000,830,-6,-6,657,2088,150,0,0,663,2088,150,594,0
6674,20000,17613,18897,34964,9376,9620,780,1590,1208,1276,520,1560,0,1
6675,20000,0,0,0,0,13007,13912,0,0,0,13007,1122,0,0
6676,50000,44828,43746,43122,43803,41425,42536,2005,2056,1737,1501,1797,1680,0
6677,110000,116486,105604,96945,74171,70012,62256,4353,3294,5000,8300,5000,5000,0
6678,280000,11797,6163,-54,-54,-54,-54,6231,0,0,0,0,0,0
6679,30000,31955,30429,27286,21919,19015,2732,1800,1388,1501,1001,2732,3280,1
6680,150000,772,337,618,150,150,377,340,618,150,150,227,0,0
6681,140000,0,177,1460,1460,0,0,177,1460,0,0,0,0,1
6682,50000,23781,24900,25098,24396,25310,25740,1800,900,0,1310,1000,1000,0
6683,170000,105509,106445,68703,66338,62135,65706,4285,3000,3000,3000,5000,3000,0
6684,280000,1323,445,393,294,223,13635,445,393,294,223,13635,16192,0
6685,50000,21006,18851,19722,19644,18687,18033,4788,1532,1002,1006,2004,2309,0
6686,180000,67011,69935,72031,77597,72079,66310,4000,4000,7501,0,3001,10000,0
6687,210000,0,1690,0,5619,4090,581,1690,0,5619,4090,581,0,0
6688,50000,47237,50632,49546,49448,19887,38212,4500,0,1713,1003,699,800,1
6689,20000,7470,8492,9547,20766,12197,12994,1145,1200,2000,3000,1000,2000,0
6690,500000,4957,4957,4957,4957,4957,4957,0,0,0,0,0,0,1
6691,180000,14038,16980,16915,17532,18429,20126,3500,500,1200,1500,2000,0,1
6692,20000,13516,13996,14475,14936,15688,16435,1000,1000,1000,1000,1000,700,1
6693,30000,18915,20290,24727,24031,25579,25030,2000,5100,0,1949,0,912,1
6694,20000,5437,6602,7622,8479,8647,8829,1264,1284,1141,309,321,322,1
6695,100000,47908,48909,49954,50974,52021,53186,1800,1830,1850,1894,2000,2000,1
6696,90000,0,323,0,2520,1651,0,323,0,2520,1651,0,0,0
6697,100000,99958,76554,58610,9779,12273,2701,2975,2789,9779,12273,3105,16828,0
6698,200000,5780,105,105,0,7384,8588,105,105,0,7384,8588,1304,0
6699,260000,598,2268,2268,1732,718,165,2268,0,1732,718,165,3735,0
6700,210000,201223,214479,193598,178416,143879,125004,17580,0,7193,3500,4881,3679,1
6701,210000,89567,85552,86595,89689,85764,85830,0,4100,7200,0,3220,3300,1
6702,220000,100252,102510,107102,27361,29340,33933,3500,6000,3000,2340,5000,2000,0
6703,60000,21501,20650,0,0,0,2285,0,0,0,0,2285,0,0
6704,30000,14544,15597,16641,17659,18066,18775,1300,1300,1300,700,1000,1000,1
6705,20000,11691,14179,13662,15518,14972,16925,3000,0,2088,0,2200,0,1
6706,20000,15969,16685,19008,18710,20235,19483,1285,2608,310,1835,707,873,1
6707,90000,-1886,-2086,34347,35042,46098,46658,0,36633,1328,11696,1350,1337,0
6708,160000,500,1000,1000,0,0,0,1000,1000,0,0,0,720,1
6709,10000,7936,7662,8386,9069,9966,8410,0,1000,1000,1000,0,2000,1
6710,110000,6467,6920,6242,6712,871,16391,1114,0,1000,0,16391,832,0
6711,180000,2049,0,351,631,13359,384,0,351,631,13359,384,487,0
6712,180000,8657,6847,18762,22928,3129,2398,6847,18762,22928,0,2398,23149,0
6713,140000,1007,3680,4214,3790,3357,3426,3685,4214,76,67,69,1376,0
6714,140000,31,1272,1446,2880,1914,968,2000,1500,3000,1914,0,3287,1
6715,360000,122193,109382,109845,105271,96644,94973,5004,4031,3082,7018,2755,1813,0
6716,240000,325,650,325,2250,1925,1925,650,0,2250,0,1925,1925,1
6717,450000,3566,240,1718,2284,-561,-1477,0,2000,2300,0,590,0,1
6718,70000,28518,29558,32054,31239,31935,32602,1504,3000,0,1200,1200,1300,1
6719,140000,3234,4324,5477,4490,1500,-51183,4340,5491,2013,1510,18,89898,0
6720,180000,584,1133,572,803,916,1189,1133,572,803,916,1189,375,0
6721,120000,75796,76004,67187,49924,33188,19826,3700,2023,2016,2000,1200,1000,0
6722,40000,27746,23209,22040,23396,20430,20763,2000,0,2000,0,1000,1000,1
6723,60000,44912,11409,-61506,3859,415,415,144047,365,73000,415,415,50136,1
6724,50000,52659,51213,51696,50422,30145,30203,4,2346,2155,1046,1073,1246,1
6725,110000,48123,49537,50422,50990,52014,53206,2500,2500,2000,2000,2057,2500,0
6726,30000,390,390,390,240,1320,780,390,390,240,1470,0,0,0
6727,30000,11223,10746,13545,13531,13017,14008,0,2993,500,0,1200,0,1
6728,90000,23132,22474,28067,27320,31199,30548,0,6000,0,4500,0,2000,0
6729,120000,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0
6730,140000,109259,108015,107209,106353,100653,99546,5400,5211,4000,4000,4000,3600,0
6731,50000,8506,10194,10928,10456,11279,12095,2000,1200,0,1000,1000,1000,1
6732,330000,217148,218414,216225,181352,181172,179835,7849,7919,6198,6525,6523,6122,0
6733,20000,-25,-25,-25,-25,-25,-25,0,0,0,0,0,0,0
6734,20000,21667,21081,19661,26158,13560,15324,0,25,2000,1000,2000,1000,1
6735,90000,3440,6140,5812,13955,22687,15621,6140,5812,13955,22687,15621,2540,0
6736,180000,1832,0,832,332,416,416,0,416,332,500,3500,832,0
6737,500000,94585,61111,24801,6288,166251,162785,2659,2090,6333,178460,5506,6205,0
6738,30000,2826,2068,16952,15336,24336,436,0,16952,16104,14000,486,0,0
6739,320000,6443,443,-1327,28484,47711,34755,451,0,29811,20000,2386,462,0
6740,210000,186109,168198,97223,202134,102844,39995,5929,3272,4362,5040,3195,105,0
6741,200000,0,0,0,0,0,0,0,0,0,0,0,0,1
6742,200000,196845,189104,183255,147612,148088,99985,8990,7000,5500,6000,4220,3610,0
6743,50000,17003,18157,17301,16486,17681,17825,3000,1000,1000,2000,1000,2000,0
6744,50000,34644,33669,19124,18117,18496,18880,0,1597,649,671,691,700,0
6745,240000,133348,136296,139430,142608,145437,148492,5160,5328,5500,5199,5392,5417,1
6746,170000,20302,14653,7234,9908,3205,60,3000,1000,5000,3205,60,0,0
6747,30000,21788,22832,23473,22798,24420,23889,1700,1300,0,2000,0,2001,1
6748,80000,47369,49524,48461,45943,46660,46118,4400,1500,1500,1742,1800,2100,1
6749,30000,29498,28718,29761,30203,29803,29803,1,2000,1400,0,0,67,1
6750,200000,51609,53165,55285,57370,59454,63461,3000,3000,3000,3000,5000,0,1
6751,50000,43747,44488,47342,46326,46358,45283,1746,3600,0,1666,1559,1551,0
6752,420000,3663,4338,3400,2535,3216,4652,4338,3400,2535,3216,2652,2500,0
6753,240000,597,6449,626,626,626,626,6507,626,626,626,626,626,0
6754,230000,-18,-18,-18,-18,-18,-18,18,0,0,0,0,0,1
6755,240000,2500,2500,0,0,0,0,0,0,0,0,0,0,1
6756,50000,31934,32711,34061,32672,32479,33431,2000,3000,3000,3000,2000,1000,1
6757,100000,525,1022,897,897,319,2757,1100,1000,0,0,2800,5400,1
6758,30000,23905,23244,23578,25871,26143,26724,0,2000,3000,1000,1000,3500,1
6759,230000,212400,216409,221419,224753,228022,232724,9000,10000,8500,8500,8500,32000,1
6760,30000,418,1470,2418,2009,3009,7093,1052,1000,500,1000,7093,1000,0
6761,60000,47210,46155,46838,50044,50923,52158,0,1725,4000,2000,2200,2100,1
6762,150000,12780,850,850,430,840,430,850,850,430,840,430,860,1
6763,100000,101483,101638,101461,101461,91752,91532,4500,5000,4000,3300,3400,15003,1
6764,390000,19469,17227,17400,19180,20036,4071,2227,2400,2180,1036,2071,3291,0
6765,240000,47739,46712,45660,48905,47993,52015,0,0,4000,0,5000,2000,1
6766,50000,43634,0,0,0,0,0,0,0,0,0,0,0,1
6767,230000,125270,129588,115066,87021,82460,64818,6531,5091,3307,3316,2316,2500,1
6768,500000,0,3270,30760,143791,-200,-200,3270,30760,143791,0,0,0,0
6769,140000,0,811,1633,1666,1700,0,811,1000,33,34,0,0,0
6770,80000,27695,15372,25919,18449,2655,20808,10000,25919,18449,2655,20808,0,1
6771,130000,131446,102650,0,0,0,0,5000,0,0,0,0,0,0
6772,130000,1330,5719,15578,19887,11659,11735,5719,10000,5000,2000,2000,2000,1
6773,500000,70144,74850,76463,77611,78735,80430,6500,3400,3000,3000,3100,3110,1
6774,230000,224020,227311,184500,128190,130883,133504,8750,7470,4540,4710,4750,4900,0
6775,100000,96191,96908,97565,98561,103039,95803,3504,3500,3800,7500,0,3600,1
6776,320000,367670,374631,348144,311004,254598,227869,13200,13006,11500,9000,10000,8000,1
6777,140000,19853,22525,25141,29701,34197,38615,3000,3000,5000,5000,5000,3000,0
6778,200000,7109,9999,5300,5300,0,0,10025,5300,0,0,0,0,0
6779,80000,-2,759,596,-4,1426,1300,761,597,0,1430,1309,1844,1
6780,120000,121709,78369,61849,57737,59174,60651,99,8800,2700,3000,2600,2200,1
6781,160000,1433,3746,30258,1036,21572,9528,3757,30348,1044,21636,9556,6066,0
6782,20000,7286,2160,780,0,0,0,1006,780,0,0,0,0,0
6783,20000,12831,12328,15195,14659,14642,15102,0,3077,0,524,696,300,1
6784,10000,273,8327,9379,9566,9766,10042,8327,1200,342,354,438,200,0
6785,80000,0,0,0,0,0,0,0,0,0,0,0,0,1
6786,80000,5123,7864,9701,8969,8529,8737,3000,2005,1013,1000,350,500,0
6787,150000,104014,108229,109374,111279,125353,126913,5500,4005,3241,15500,4000,3568,0
6788,90000,8792,7500,0,0,0,0,0,0,0,0,0,0,0
6789,380000,380781,389354,373512,304594,305275,303402,16750,14100,11000,11000,11100,13500,0
6790,50000,25658,26539,27507,28299,12012,8923,1700,2080,3000,1000,1000,1000,0
6791,100000,26702,26616,26704,27640,30035,33697,2008,2000,2000,3000,5000,3000,0
6792,350000,39943,40859,45398,50634,60540,65074,1859,5398,5634,10540,5096,2296,0
6793,80000,22064,22338,23352,23301,23900,24965,1700,1700,1000,1500,2000,2000,0
6794,120000,137965,128953,126516,123530,95921,88090,0,4940,4806,4107,4026,85750,1
6795,140000,118425,120970,123141,124622,125865,128479,6000,5600,5000,4800,4800,4700,1
6796,50000,10992,12047,15257,15410,15917,15514,1540,3750,700,900,0,600,1
6797,80000,390,5640,390,780,390,390,5250,0,780,0,390,390,0
6798,50000,1540,26060,0,2650,3320,2764,26060,0,3472,2320,1764,2841,0
6799,50000,45771,23343,0,3400,2769,0,2266,0,3400,2769,1700,0,0
6800,210000,170646,174134,167095,161573,122362,116243,7800,16,6800,3800,5134,4000,1
6801,500000,6364,1625,517,0,1450,2668,1625,517,0,1450,2668,1480,0
6802,240000,10839,16665,13039,9439,11378,13046,10000,3500,0,5000,5000,5000,0
6803,250000,252354,258503,252087,246649,177663,125960,11783,0,8065,5404,5000,5000,1
6804,360000,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
6805,130000,5279,7887,10116,9110,6500,5874,4000,4000,2500,236,1700,74,0
6806,80000,3751,832,2696,1457,990,3356,2,2704,1461,993,3366,5012,1
6807,200000,5059,0,16556,0,0,47140,0,16556,0,0,47140,0,0
6808,140000,125273,125756,111799,107375,104299,106280,6000,6000,3910,3936,3871,3841,1
6809,130000,5230,4998,7898,7021,46431,45891,0,3000,0,40200,0,780,1
6810,130000,2551,0,59892,60000,0,0,0,59892,1200,0,0,0,1
6811,50000,33586,34636,35683,36200,36808,37671,1900,1900,1400,1500,1600,1500,1
6812,50000,220,220,677,1200,666,1480,220,677,1200,666,1480,3710,0
6813,30000,19495,22254,21616,26695,25970,26402,3400,0,5800,0,1000,1400,1
6814,70000,72576,70775,68184,67172,50596,48876,0,3047,2849,1800,2000,1944,1
6815,50000,49943,47585,47582,21391,21867,19774,0,2500,1300,2000,700,1000,1
6816,160000,58706,57384,59875,61518,65152,64074,0,3200,3000,5000,0,3000,1
6817,230000,489,0,1257,0,1169,641,0,1257,0,1169,641,0,0
